小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
后现代城(B区),73398,朝阳 双井,百子湾南一路,高层,3.00元/平米/月,商品房住宅,2.80,暂无数据,33%,2002年,暂无数据,北京金马文华园房地产开发有限公司,北京西宇嘉业物业管理有限公司,116.28626547254218,40.12898296911789
首开石榴派大厦,49714,丰台 刘家窑,石榴园北里42号,多层,0.00元/平米/月,办公,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.42670574749717,39.85250975751897
北京INN,57471,东城 朝阳门,东水井胡同5号,高层,8.00元/平米/月,办公,0.00,暂无数据,暂无数据,2005年,暂无数据,暂无数据,北京鼎铭物业管理有限公司,116.43823262414011,39.9286653483552
飞腾家园,43701,丰台 新宫,五爱屯西街3号,多层,0.55元/平米/月,商品房住宅,1.60,1100户,36%,2002年,地上120 地下150,北京飞腾房地产开发有限公司,北京新宇物业管理有限公司,116.38220000948029,39.80940708747224
万达大湖公馆,73327,朝阳 奥林匹克公园,清林东路2号,高层,7.00元/平米/月,商品房住宅,1.98,1800户,40%,2008年,地下停车600元/月,北京万达广场房地产开发有限公司,北京万达物业管理中心,116.41262534761157,40.043733619122136
世涛天朗,39908,昌平 昌平县城,振兴路,多层,1.50元/平米/月,商品房住宅,1.50,1682户,35%,2005年,本小区地上150元/位·月,北京世涛基业房地产开发有限公司,鼎轩物业管理有限公司,116.26220525776293,40.214912974273425
苏坨新村,32996,通州 北关,潞苑东路,小高层,1.80元/平米/月,商品房住宅,0.00,432户,25%,2008年,260,龙旺庄村委会,业主自管,116.69001481281812,39.94353896253312
丽新怡园,45000,丰台 太平桥,北京西站南路167号,高层,1.80元/平米/月,小产权房,0.00,暂无数据,暂无数据,2017年,暂无数据,诚淳物业管理有限公司,北京恒丰顺达物业管理有限责任公司,116.32797465704883,39.89073062827466
丰管路58号院,62693,丰台 丰益桥,丰管路58号,高层,0.50元/平米/月,商品房住宅,2.50,720户,30%,2001年,400,上海浮罗创业投资有限公司,上海浮罗创业投资有限公司,116.3027069786302,39.86322990123938
四方景园(二区),57544,丰台 成寿寺,方庄南路,高层,1.32元/平米/月,商品房住宅,0.00,1300户,30%,2005年,免费停车，共有1500个停车位,北京世纪景房地产开发有限公司,北京市均豪物业管理股份有限公司,116.44755721499479,39.86372239229396
广渠门外大街6号院,57701,朝阳 双井,广渠门外大街6号,高层,1.50元/平米/月,商品房住宅,2.50,暂无数据,30%,1997年,车位充足,无,北京首佳物业,116.46516283519318,39.89785128552157
东直门外大街22号小区,87942,朝阳 三里屯,东直门外大街22号,多层,0.50元/平米/月,商品房住宅,3.00,暂无数据,25%,1999年,停车位不太多，只能在邻近小区停车或者马路旁边，个别车位在小区内部,北京市东城区住宅建设开发公司,暂无数据,116.4560189834071,39.946539389268736
信用北里,98622,东城 崇文门,体育馆西路,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,40%,1984年,暂无数据,不详,不详,116.43057834255069,39.89294536157593
青荷里南山园,40686,朝阳 豆各庄,天达路,多层,2.28元/平米/月,经济适用房,0.00,暂无数据,暂无数据,2015年,暂无数据,暂无数据,北京晟世鸿承物业管理有限公司,116.57015804082712,39.867274951327516
红居斜街4号院,102024,西城 广安门外,红居斜街,多层,0.50元/平米/月,经济适用房,0.00,暂无数据,暂无数据,2015年,暂无数据,渡边物华园管理有限公司,无,116.34414410502502,39.889201622358
裕民路1号院,77091,朝阳 安贞,裕民路1号,多层,0.50元/平米/月,商品房住宅单位集体自建房,2.00,暂无数据,30%,2015年,暂无数据,无,单位自管物业,116.39807477462206,39.97959828819124
海晟名苑(北区),113943,东城 东直门外,东直门外大街乙36号,高层,0.00元/平米/月,商品房住宅,2.98,暂无数据,50%,2015年,暂无数据,北京海晟房地产开发有限公司,仲量联行物业管理有限公司,116.44856789852406,39.94535985355756
和平街十四区社区,83134,朝阳 和平街,和平里东街,多层,1.10元/平米/月,单位集体自建房,1.30,暂无数据,10%,1985年,暂无数据,"阿克苏若贝尔,古驰贸易有限公司",北京首华物业管理有限公司,116.23796561876813,40.230883646153664
北辰机械厂职工宿舍,16507,海淀 西三旗,建材城东路,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,单位集体自建,小区自管,116.44291171788048,39.903308562061376
勘测社区,90067,海淀 公主坟,铁医路5号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,35%,1978年,暂无数据,暂无数据,单位自理,116.32548495212451,39.90673389965245
板厂新里,86627,东城 广渠门,龙潭东路,多层|高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1976年,暂无数据,暂无数据,业主自管,116.45025204169417,39.89208964815411
京泉馨苑东里,53920,海淀 香山,影泉路,多层,0.75元/平米/月,动迁配套房,0.00,暂无数据,暂无数据,2012年,暂无数据,北京青远房地产开发有限公司,玉泉馨苑物业公司,116.25928549536384,39.97741423278157
佳和园小区,40336,大兴 旧宫,旧宫西路,多层,1.50元/平米/月,商品房住宅,1.26,566户,40%,2002年,地上80-150元/月·位,新上海国际大厦物业,北京德茂物业管理有限公司,116.45220639516167,39.812149615307824
中昂小时代,48000,门头沟 城子街道,门头沟路,高层,4.98元/平米/月,办公,3.50,暂无数据,25%,2014年,暂无数据,中昂地产（集团）有限公司,暂无数据,116.10278369755156,39.94987121280838
曦景长安,52570,石景山 古城,古城大街75号,高层,1.86元/平米/月,商品房住宅,2.60,421户,38%,2006年,地下车位只出租600元/月小区外停车300元/月,北京市石景山城市建筑开发公司,万和物业管理公司,116.19215054324509,39.91435040035906
劲松东社区(劲松三区),64434,朝阳 劲松,劲松路,多层,2.00元/平米/月,商品房住宅,2.08,3000户,30%,1980年,150元/车位/月,"阿克苏若贝尔,古驰贸易有限公司",劲松物业,116.4780842413098,39.887337149510756
清雅小区,35068,房山 长阳,京良路,多层,1.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,未获知,116.18758948684872,39.77161639131146
燕归宁馨园,47794,朝阳 十八里店,博大路23号,多层|高层,1.98元/平米/月,商品房住宅,2.00,408户,40%,2005年,本小区停车位150元/位·月,北京市监狱管理局清河分局,北京市祥宁物业管理有限公司,116.4812897546916,39.83266023928692
鸿坤理想城曦望山,65341,大兴 西红门,欣荣南大街,高层,2.18元/平米/月,商品房住宅其他,0.00,6111户,30%,2014年,车位配比为1：0.66，地下车位1780位，地上租价：380元/月,北京鸿坤伟业房地产开发有限公司,北京瑞邦物业管理有限公司,116.34726436921393,39.79216352877914
沙阳花园,20000,昌平 沙河,沙阳路,小高层,1.00元/平米/月,小产权房,2.50,260户,32%,2003年,车位200元/月,茸锦物业管理有限公司,北京裕京新世界物业有限公司,116.25625613969255,40.126949376863635
万寿路一号院,88639,海淀 万寿路,万寿路1号,多层,1.62元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1977年,暂无数据,暂无数据,中铁六局集团北京铁路建设有限公司方大物业管理分公司,116.29167515815381,39.92499419472923
朱房小区,53000,海淀 上地,朱房路,多层,0.40元/平米/月,商品房住宅,1.30,2000户,20%,1991年,充足,暂无数据,长城物业集团股份有限公司,116.3346862954632,40.03300100197222
莲花池南里,69908,丰台 太平桥,莲花池南路,多层|高层,0.50元/平米/月,商品房住宅,1.30,988户,30%,1995年,地上停车位,北京英图光彩置业有限责任公司,北京中水物业管理有限公司,116.32084349738501,39.89436675208941
北礼士路乙56号小区,117858,西城 车公庄,北礼士路乙56号,多层|小高层|高层,2.05元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,"上海力勤律师事务,中英控股有限控股",北京康宏物业管理有限责任公司,116.3603473804918,39.93929258543976
首科花园(D区),68284,丰台 六里桥,西局东街,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.32597542693296,39.882194324958405
玉泉新城,79229,海淀 永定路,田村山南路,小高层,1.50元/平米/月,商品房住宅,1.71,暂无数据,43%,2004年,暂无数据,北京玉泉新城房地产开发有限公司,中实杰肯道夫物业管理有限公司,116.25562903261603,39.92535710684535
蒲黄榆路50号小区,60422,丰台 方庄,蒲黄榆路50号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,1990年,暂无数据,暂无数据,无,116.42915336321512,39.8650853461034
香林郡运河,53296,通州 新华大街,玉带河东街145号,多层,1.80元/平米/月,商品房住宅,1.50,暂无数据,38%,2003年,暂无数据,北京通州房地产开发有限责任公司,北京通州兴华物业管理公司,116.94623516969874,40.387533042881664
诚苑中里,30379,丰台 新宫,和义南苑西路,多层,1.40元/平米/月,商品房住宅,2.00,1100户,30%,2015年,暂无数据,上海天凯国际物流有限公司,小区物业,116.37980395919351,39.81166506504547
颐源居,106247,海淀 公主坟,翠薇路4号,多层|小高层|高层,2.00元/平米/月,商品房住宅,2.80,2046户,40%,2001年,1000多个,北京万业源房地产开发有限责任公司,颐源居物业管理公司,116.31167925406385,39.92127331724234
车站东街15号院,106251,西城 广安门外,车站东街15号,多层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.35193304261037,39.887523100827046
东瑞丽景家园,58978,丰台 丰益桥,丰管路89号,高层,1.98元/平米/月,商品房住宅,2.50,242户,36%,2015年,243个，地上及地下1：1、地面车位150元/车位/月,北京裕发东瑞房地产开发公司,北京水云风情管理有限公司,116.30758944873803,39.864507850693094
未英胡同5号院,116666,西城 西单,未英胡同5号,多层,0元/平米/月,商品房住宅,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.38448763429197,39.908657891044385
领秀慧谷A区(三区),50278,昌平 回龙观,农学院北路9号,小高层,1.80元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2011年,暂无数据,北京科技园建设（集团）股份有限公司,深圳市金地物业管理有限公司,116.31285612411249,40.10506558975656
南华小区,58025,丰台 角门,角门14号,高层,1.29元/平米/月,商品房住宅,2.60,700户,40%,1998年,150元/车位/月,北京鸿华房地产开发经营公司,北京南华物业管理有限责任公司,116.38423745620744,39.84500813573429
松榆东里,62976,朝阳 潘家园,西大望路,多层,1.20元/平米/月,商品房住宅,1.40,7000户,30%,1992年,地上150元/月,上海豪景物业管理有限公司,北京市北宇物业服务有限公司,116.48144597001979,39.87896909093335
垂杨柳东里,72038,朝阳 劲松,垂杨柳南街,多层,0.80元/平米/月,商品房住宅,2.10,暂无数据,30%,1986年,150元/车位/月,"上海佳绿科技有限公司,高华纺织品有限公司",双井街道办事处垂东社区,116.46542801497974,39.895327061328224
新华街四里,55147,丰台 看丹桥,丰台南路114号,多层,0.50元/平米/月,商品房住宅,2.10,720户,40%,1990年,地上停车、停车位不足,上海景信物业管理有限公司,北京铁路分局第四物业管理公司,116.29690096062757,39.84887305906914
龙乡小区(东区),50565,昌平 回龙观,建材城西路,多层,1.00元/平米/月,商品房住宅,1.60,暂无数据,35%,1998年,150元/车位/月，1600/车位/年,"上海芝阁信息科技服务有限公司,上海窗钩厂",北京昌平回龙观物业管理中心,116.34528118013955,40.06636560493878
垡头一区北苑小区(垡头西里一区),52126,朝阳 垡头,垡头街,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,1980年,暂无数据,暂无数据,金鸿新城北京物业管理有限公司,116.51854508927639,39.869602864473194
中海城香克林,68259,朝阳 小红门,成寿寺路140号,小高层,2.50元/平米/月,商品房住宅,2.36,566户,30%,2008年,1：0.7,市政工程检测有限公司,中海物业管理有限公司,116.4553104898514,39.84494574397001
泽杰丽景,44597,昌平 昌平县城,"鼓楼南街,近永安巷",多层,0.31元/平米/月,商品房住宅,1.50,800户,30%,2008年,车位充足,北京泽杰房地产开发有限公司,业主自管,116.24132773940553,40.220310559692365
优山美地(C区),82020,顺义 中央别墅区,裕园路,低层,8.00元/平米/月,商品房住宅,0.50,暂无数据,41%,2014年,暂无数据,招商银行上海分行,北京鲁能物业服务有限责任公司,116.52553803834935,40.085971536713664
汇成家园,67105,朝阳 朝青板块,青年路22号,多层|高层,2.60元/平米/月,商品房住宅,1.20,600户,30%,2001年,车位充足,北京市天成住宅合作社,汇成家园物业管理有限公司,116.52532127722979,39.93482747986343
慧忠北里第二社区,71679,朝阳 亚运村,安立路,多层,3.50元/平米/月,商品房住宅,2.10,4747户,40%,2000年,暂无数据,北京恒天明泽基金销售有限公司、锦江国际（集团）有限公司、优艾希杰商（上海）贸易有限公司,北京华民物业管理有限公司,116.41326736655955,40.01384534246826
金科王府,39227,昌平 小汤山北,顺沙路,多层,8.00元/平米/月,商品房住宅,1.00,130户,30%,2013年,390,戴德梁行,金科物业管理有限公司,116.43059999171348,40.180977606263504
西现代城,53639,石景山 杨庄,阜石路,高层,1.60元/平米/月,商品房住宅,2.50,1000户,30%,2003年,停车位1：1，地上车位，租价160元/月。,北京天海兆业房地产开发有限公司,北京天海兆业物业管理有限公司,116.1963648537146,39.93180786254684
新安南里,108579,西城 白纸坊,右安后巷,多层,1.00元/平米/月,商品房住宅,1.70,350户,26%,1980年,小区没有固定停车位，但是每个楼前都有独立小院，停车不收费。,陆金所,北京邦克物业管理有限公司,116.36792027560202,39.880564908776996
