小区名称,房价,区域商圈：,详细地址：,建筑类型：,物业费用：,产权类别：,容积率：,总户数：,绿化率：,建筑年代：,停车位：,开发商：,物业公司：,经度,纬度
10AM新坐标,72088,朝阳 潘家园,方庄东路,高层,1.50元/平米/月,商品房住宅,3.88,1677户,30%,2005年,地下车位350元/月地上停车位150元/月,上海恒驰信息系统有限公司、上海普丘信息系统有限公司、脉猎商务咨询(上海)有限公司、上海亦乐投资有限公司、上海欧博律师事务所,三河雷捷物业服务有限公司,116.45092298607956,39.87371709994757
稻香园小区,106077,海淀 苏州桥,北京市海淀区万泉河路50号,多层|小高层,1.50元/平米/月,商品房住宅,1.50,暂无数据,23%,1978年,暂无数据,北京玉亭房地产开发有限公司,北京安居物业管理有限公司,116.30780944375742,39.988482166494414
动物园社区,90036,海淀 白石桥,北动物园路,多层,0.50元/平米/月,商品房住宅单位集体自建房,1.00,暂无数据,30%,暂无数据,暂无数据,无,房管所代管物业,116.34481963076851,39.94634779130476
观山园(蓝靛厂),128847,海淀 世纪城,蓝靛厂路,小高层,2.52元/平米/月,商品房住宅,1.70,565户,35%,2004年,该园区的房屋车位比例为1：0.8；地下车位租价1200元/月，售价70万/位；无地上车位,北京金源鸿大房地产开发有限公司,北京世纪颐和物业管理有限责任公司,116.2880289360888,39.971873471285605
交大宜园,75548,海淀 交通大学,交通大学路,多层,1.20元/平米/月,商品房住宅单位集体自建房,0.00,暂无数据,25%,2015年,总数0个 地上车位0个,无,自管物业,116.35576776690021,39.95606666260417
垡头翠成馨园(D区),45668,朝阳 垡头,武基街,多层|高层,1.25元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,上海豪景物业管理有限公司,北京天诺物业管理有限公司,116.51545761323858,39.8622104320498
华彩国际公寓,91644,朝阳 望京,广顺北大街18号,高层,3.50元/平米/月,商品房住宅,3.30,暂无数据,31%,2008年,暂无数据,宝矿钻石物业,北京第一太平戴维斯物业顾问有限公司,116.47552514857298,40.015131373531766
芳群园四区,64886,丰台 方庄,南三环东路,高层,1.60元/平米/月,商品房住宅,2.53,1775户,30%,1994年,150元/车位/月,北京城市建设房地产开发有限公司,北京方庄物业管理有限责任公司,116.43665798441167,39.86628904790566
巩华新村,20833,昌平 沙河,沙阳路,多层,2.16元/平米/月,小产权房,0.00,暂无数据,30%,暂无数据,暂无数据,暂无数据,北京腾阳物业有限公司,116.26429282993756,40.12259891096449
广安门北街20号小区,97848,西城 长椿街,广安门北街,高层,0.00元/平米/月,商品房住宅,0.00,870户,30%,2000年,充足,暂未获知,不可查,116.35745698190323,39.89725961128199
保利嘉园1号院,50522,朝阳 常营,常营中路1号,小高层|高层,1.70元/平米/月,商品房住宅,2.47,暂无数据,35%,2010年,暂无数据,保利(北京)房地产开发有限公司,保利物业管理(北京)有限公司,116.61493533659969,39.93684437913402
顺义绿地启航国际,25194,顺义 后沙峪,顺平路,小高层,0.00元/平米/月,办公,2.08,暂无数据,30%,2016年,暂无数据,上海铭光物业管理有限公司,长城物业集团股份有限公司,116.66900210846455,40.12275919859619
燕京航城,26086,北京周边 燕郊,创意谷街778号,高层|超高层,1.40元/平米/月,商品房住宅,2.99,10446户,44%,2010年,车位配比 1:0.5 ，车位月租：150元/位·月,三河上京房地产开发有限公司,安家物业管理有限公司,116.4133836971231,39.910924547299565
地铁古城家园,46093,石景山 古城,八角北路,高层,1.70元/平米/月,商品房住宅,4.50,1600户,30%,2000年,停车位充足，150元/车位·月,北京地铁房地产开发经营公司,地铁房地产开发经营公司,116.2003969878267,39.92398505784082
金隅悦和园,49004,朝阳 东坝,平房路,高层,1.98元/平米/月,经济适用房,2.80,2552户,30%,2011年,停车位充足,"上海塘头建材有限公司,中企物业管理有限公司",金海燕物业管理有限公司东坝分公司,116.545123074739,39.96310811219161
凤凰城,107300,朝阳 三元桥,曙光西里甲5号,高层,3.95元/平米/月,商品房住宅,3.00,600户,30%,2002年,地下有两层停车位，地下一层都是业主自己买的，有车位证，地下二层都是出租的。车位充足，现在租金是900元每个月,北京华润曙光房地产开发有限公司,华润置地(北京)物业管理有限责任公司,116.46067777544297,39.968523374180215
四路通住宅小区,53000,朝阳 常营,弘燕东路,多层,2.84元/平米/月,商品房住宅,0.00,暂无数据,30%,2005年,150元/车位/月,暂未获知,-,115.97887471521861,39.73099213398251
香山清琴麓苑,93017,海淀 香山,闵庄路80号,低层,6.00元/平米/月,商品房住宅,0.28,暂无数据,45%,2008年,暂无数据,北京兴荣基房地产开发有限公司,第一太平融科物业管理公司|北辰信和物业管理公司,116.23071255302467,39.97674093627548
清源西里,46571,大兴 黄村,清源北路,多层,0.80元/平米/月,商品房住宅,1.30,暂无数据,30%,2015年,总计300个地上车位，停车位免费，灵活；,北京宣兴房地产开发有限公司,业主自管,116.34166603944519,39.75017811344084
理想家园,35185,大兴 西红门,宏福路1号,多层,1.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2015年,暂无数据,北京鸿坤伟业房地产开发有限公司,无,116.34805182382398,39.78988459979116
慈云寺北里,54421,朝阳 慈云寺,朝阳路,多层,0.80元/平米/月,商品房住宅,1.60,1332户,30%,2008年,145,"上海报业集团文化新媒体投资管理有限公司,上海瑞昕投资管理合伙企业（有限合伙）,华府天地房地产发展有限公司,上海瑞力创新股权投资基金合伙企业（有限合伙）,上海坤伦文化传播有限公司,上海文汇新民文化传媒设",北京西城区住宅建设开发公司,116.50178872710711,39.92393823186523
澜花语岸,47808,通州 北关环岛,潞苑南大街614号,多层,2.50元/平米/月,商品房住宅,1.60,699户,40%,2003年,停车位400,通州区住房和城乡建设委员会,北京久居鸿佳物业管理有限公司,116.49729935549044,39.99233859097474
顶秀金瑞家园,41612,丰台 宋家庄,南顶路,多层,2.30元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,2013年,暂无数据,锦能物业管理有限公司,北京鸿路泽物业管理有限公司,116.43847732256101,39.84597918243023
三义庙社区(东区),92070,海淀 人民大学,北三环西路,多层,0.00元/平米/月,商品房住宅,1.50,1278户,15%,1995年,500,暂无数据,业主自管,116.31868082686974,39.97246283846125
金隅丽港城,88498,朝阳 望京,南湖南路,高层,1.78元/平米/月,商品房住宅,3.00,1000户,35%,2000年,充足、400元/月,"上海塘头建材有限公司,中企物业管理有限公司",北京南湖物业管理公司,116.46855519612106,39.99710391910954
莲宝路7号院,84514,海淀 公主坟,莲宝路7号,高层,2.00元/平米/月,商品房住宅,3.00,1500户,20%,2002年,500个,中国海军,业主自管,116.30686846873573,39.89665796467824
古城街道燕山水泥厂社区,39733,石景山 古城,京原路68号,多层,0.00元/平米/月,商品房住宅单位集体自建房,1.30,暂无数据,30%,1966年,暂无数据,燕山水泥厂房产开发公司,社区物业,116.1857689809022,39.899385079595824
果园新里北区,26582,密云 密云城区,公园街,多层,0.30元/平米/月,商品房住宅,2.00,20000户,10%,1992年,200,密云县房地产开发公司,业主自管,116.8389375172122,40.38202644571086
万地名苑,60045,海淀 五棵松,西四环中路39号,高层,2.80元/平米/月,商品房住宅,4.10,568户,30%,2003年,150元/车位/月,上海申公房地产管理有限公司,北京万地物业管理有限公司,116.27976236946378,39.91943510987385
京洲世家,48527,通州 九棵树,京洲南街,小高层,1.90元/平米/月,商品房住宅,2.00,878户,38%,2011年,468个,北京中泽房地产开发有限公司,北京中泽物业服务有限公司,116.6402352129827,39.87954922907002
建城花园,28146,顺义 天竺,府前中街,高层,0.00元/平米/月,商品房住宅,2.70,暂无数据,30%,2015年,充足,北京市华世房地产开发有限公司,北京华世房地产开发公司,116.61738447674209,40.13795486797092
瀛海朗苑,30000,大兴 瀛海镇,瀛裕街,高层,0.00元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.44905001909126,39.77219030380257
上奥世纪中心,51631,昌平 回龙观,建材城西路87号,多层,2.00元/平米/月,商品房住宅,3.73,暂无数据,30%,2011年,暂无数据,北京实创房地产开发公司,北京福环物业管理有限公司,116.33639900474853,40.06263004966549
合生国际花园(一期),90485,朝阳 双井,广渠门外大街31号,高层,2.99元/平米/月,商品房住宅,3.40,1506户,38%,2000年,地下停车位停车。,上海国家863软件专业孵化器基地物业管理有限公司,北京珠江世纪物业管理有限公司,116.46556473707835,39.90540734470324
馨悦家园,32000,海淀 上庄,上庄路,高层,0.00元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据,116.21988195298252,40.132673758268375
住总旗胜家园(南区),46324,昌平 霍营,建材城西路,高层,1.70元/平米/月,经济适用房,0.00,暂无数据,暂无数据,2009年,暂无数据,北京住总房地产开发有限公司,北京住总北宇物业管理有限公司,116.3662586799002,40.0727068101453
东关南里,41121,昌平 昌平县城,"亢山路,近南环东路",多层,1.00元/平米/月,商品房住宅,1.30,1269户,36%,1981年,车位充足,上海显贵物业管理有限公司,北京立昌物业管理有限责任公司,116.25440239644215,40.22064999043488
恒大御景湾(东区),33481,朝阳 豆各庄,黄厂路,高层,3.00元/平米/月,经济适用房,0.00,暂无数据,暂无数据,暂无数据,暂无数据,恒大地产集团北京有限公司,金碧物业有限公司,116.56126822983929,39.8612342168
朝北8080,31818,通州 北关,滨榆东路,多层,1.80元/平米/月,办公,1.50,1540户,35%,2016年,共有589个，其中地上236，地下353。,北京紫石房地产开发有限公司,北京首佳物业管理有限公司,116.65383430077607,40.00485178372786
首开东都汇公寓,35747,朝阳 常营,朝阳北路11号,高层,2.80元/平米/月,办公,0.00,暂无数据,暂无数据,2010年,暂无数据,上海金翔物业有限公司,北京市嘉宝物业管理有限公司,116.614517534707,39.93208947694841
东河沿小区,112954,东城 安定门,安定门东河滨路,小高层,2.47元/平米/月,单位集体自建房,2.00,2021户,32%,1985年,车位充足,北京华堂物业管理有限公司,各大部委所属物业公司,116.5070991499599,39.83242711053186
佳和宜园,35435,顺义 马坡,花园中路,多层|小高层,0.50元/平米/月,商品房住宅,1.21,4051户,30%,2009年,车位充足停车免费,北京顺义新城建设开发有限公司,北京西马坡物业服务中心,116.6553458794577,40.18033906550546
京旺家园(五区),25679,朝阳 朝阳周边,金港南路,多层,1.20元/平米/月,动迁配套房,0.00,暂无数据,30%,2000年,暂无数据,"上海竞翔汽车零件有限公司,上海佳化有限公司",北京华特物业管理有限公司,116.57926813878365,40.01856829158413
老山东里(南区),50688,石景山 老山,石景山路,高层,0.60元/平米/月,商品房住宅,1.20,暂无数据,30%,1982年,车位充足,"上海佳佳航空服务有限公司,同润投资集团",北京首钢物业管理有限公司,116.25860085181941,39.90937036285399
明天第一城5号院,61084,朝阳 北苑,立清路5号,多层|高层,1.85元/平米/月,商品房住宅,2.71,5560户,31%,2007年,地上车位150元/月，地下车位350元/月，约2500个固定车位及充足的临时车位,上海仪电有限公司,深圳市长城物业管理有限公司,116.41364699046807,40.055045036339564
润中苑,56060,海淀 西二旗,西二旗南路6号,多层,1.60元/平米/月,商品房住宅,0.00,暂无数据,暂无数据,暂无数据,暂无数据,上海光大会展中心有限公司,北京市宣文安物业管理中心,116.31778836034556,40.05441986864228
沙滩后街55号院,119218,东城 沙滩,沙滩后街55号,多层,0.00元/平米/月,单位集体自建房,0.00,暂无数据,暂无数据,2015年,暂无数据,"上海吉广文化传媒有限公司,上海智奥会展有限公司",单位自管,116.40680828045116,39.932738181514146
芳星园一区,72038,丰台 方庄,芳星路,高层,1.70元/平米/月,商品房住宅,3.40,1200户,30%,1994年,充足，150元/车位/月,上海映巷集团,北京方庄鸿鹄物业管理公司,116.43982406218159,39.86875031852953
天恒花园,40715,顺义 天竺,天柱路,多层,1.80元/平米/月,商品房住宅,1.19,249户,40%,2006年,地上150元/月,北京空港天恒房地产开发有限公司,北京天竺空港物业管理有限公司,116.56679541381162,40.07484355534475
林业楼,49142,石景山 苹果园,苹果园大街,多层,0.65元/平米/月,商品房住宅,1.20,暂无数据,20%,1985年,150,"上海佳佳航空服务有限公司,同润投资集团",首钢,116.19278259100192,39.93768970939318
向军北里,87293,朝阳 东大桥,东三环北路,小高层,1.20元/平米/月,商品房住宅,2.30,2000户,30%,1993年,350个,北京市双建房地产开发有限公司,房管所代管物业,116.46338577758925,39.95568293622824
住总旗胜家园(西区),47345,昌平 霍营,黄平路,高层,0.65元/平米/月,经济适用房,0.00,暂无数据,暂无数据,2008年,暂无数据,北京住总房地产开发有限公司,北京住总北宇物业管理有限公司,116.36280235962,40.07397550428704
牡丹园西里,104057,海淀 牡丹园,北土城西路,小高层,0.65元/平米/月,商品房住宅,1.60,3010户,30%,2015年,150元/车位/月,上海显贵物业管理有限公司,北京海淀区志新物业管理公司,116.3370385084411,40.06366597599921
林校中里,37894,大兴 海子角,京开路,多层,1.20元/平米/月,商品房住宅,1.50,暂无数据,20%,2000年,不收费,无,京港物业管理有限责任开发公司,116.3502332689244,39.72692070844148
大西洋新城(A区),86595,朝阳 望京,广顺北大街33号,高层,2.80元/平米/月,商品房住宅,0.00,暂无数据,30%,2001年,暂无数据,欧西玛物业管理有限公司,北京盛世物业管理有限公司,116.4727899879562,39.995598034807195
